SHELL09/05/17,11:04:00,93.85
SHELL09/05/17,11:05:10,93.85
SHELL09/05/17,11:06:20,93.85
SHELL09/05/17,11:07:30,93.85
SHELL09/05/17,11:08:40,93.85
SHELL09/05/17,11:09:50,93.85
SHELL09/05/17,11:11:00,93.85
SHELL09/05/17,11:12:10,93.85
SHELL09/05/17,11:13:20,93.85
SHELL09/05/17,11:14:30,93.85
SHELL09/05/17,11:15:40,93.85
SHELL09/05/17,11:16:50,93.85
SHELL09/05/17,11:18:00,93.85
SHELL09/05/17,11:19:10,93.85
SHELL09/05/17,11:20:20,93.85
SHELL09/05/17,11:21:30,93.85
SHELL09/05/17,11:22:40,93.85
SHELL09/05/17,11:23:50,93.8
SHELL09/05/17,11:25:00,93.8
SHELL09/05/17,11:26:10,93.75
SHELL09/05/17,11:27:20,93.75
SHELL09/05/17,11:28:30,93.7
SHELL09/05/17,11:29:40,93.7
SHELL09/05/17,11:30:50,93.65
SHELL09/05/17,11:32:00,93.65
SHELL09/05/17,11:33:10,93.6
SHELL09/05/17,11:34:20,93.6
SHELL09/05/17,11:35:30,93.55
SHELL09/05/17,11:36:40,93.55
SHELL09/05/17,11:37:50,93.5
SHELL09/05/17,11:39:00,93.5
SHELL09/05/17,11:40:10,93.45
SHELL09/05/17,11:41:20,93.45
SHELL09/05/17,11:42:30,93.4
SHELL09/05/17,11:43:40,93.4
SHELL09/05/17,11:44:50,93.4
SHELL09/05/17,11:46:00,93.4
SHELL09/05/17,11:47:10,93.4
SHELL09/05/17,11:48:20,93.4
SHELL09/05/17,11:49:30,93.4
SHELL09/05/17,11:50:40,93.4
SHELL09/05/17,11:51:50,93.4
SHELL09/05/17,11:53:00,93.4
SHELL09/05/17,11:54:10,93.4
SHELL09/05/17,11:55:20,93.4
SHELL09/05/17,11:56:30,93.4
SHELL09/05/17,11:57:40,93.4
SHELL09/05/17,11:58:50,93.4
SHELL09/05/17,12:00:00,93.4
SHELL09/05/17,12:01:10,93.4
SHELL09/05/17,12:02:20,93.4
SHELL09/05/17,12:03:30,93.4
SHELL09/05/17,12:04:40,93.4
SHELL09/05/17,12:05:50,93.4
SHELL09/05/17,12:07:00,93.4
SHELL09/05/17,12:08:10,93.4
SHELL09/05/17,12:09:20,93.4
SHELL09/05/17,12:10:30,93.4
SHELL09/05/17,12:11:40,93.4
SHELL09/05/17,12:12:50,93.4
SHELL09/05/17,12:14:00,93.4
SHELL09/05/17,12:15:10,93.4
SHELL09/05/17,12:16:20,93.4
SH,,
